timestamp,production_simulee_mw,production_hq_eolien_mw,ecart_mw
2024-04-01 03:00:00+00:00,615.0189674662524,1532.0,-916.9810325337476
2024-04-01 04:00:00+00:00,567.4265213797379,1523.0,-955.5734786202621
2024-04-01 05:00:00+00:00,527.3627912071735,1318.0,-790.6372087928265
2024-04-01 06:00:00+00:00,470.0844855411538,1149.0,-678.9155144588462
2024-04-01 07:00:00+00:00,386.58073124284914,932.0,-545.4192687571508
2024-04-01 08:00:00+00:00,314.9264999425071,793.0,-478.0735000574929
2024-04-01 09:00:00+00:00,260.3702484078611,652.0,-391.6297515921389
2024-04-01 10:00:00+00:00,259.9087869136547,576.0,-316.0912130863453
2024-04-01 11:00:00+00:00,212.3215480026815,497.0,-284.67845199731846
2024-04-01 12:00:00+00:00,148.54365025441345,436.0,-287.4563497455865
2024-04-01 13:00:00+00:00,76.0666622522644,364.0,-287.9333377477356
2024-04-01 14:00:00+00:00,131.8582146935601,442.0,-310.14178530643994
2024-04-01 15:00:00+00:00,175.31695638051664,410.0,-234.68304361948336
2024-04-01 16:00:00+00:00,206.451453108226,424.0,-217.548546891774
2024-04-01 17:00:00+00:00,233.06517985879628,497.0,-263.9348201412037
2024-04-01 18:00:00+00:00,350.17377302936376,528.0,-177.82622697063624
2024-04-01 19:00:00+00:00,404.81870988964494,634.0,-229.18129011035506
2024-04-01 20:00:00+00:00,412.2781469332298,677.0,-264.7218530667702
2024-04-01 21:00:00+00:00,318.0199536367269,570.0,-251.98004636327312
2024-04-01 22:00:00+00:00,298.5595904342365,459.0,-160.4404095657635
2024-04-01 23:00:00+00:00,362.7383228071944,459.0,-96.26167719280562
2024-04-02 00:00:00+00:00,343.55575569425577,584.0,-240.44424430574423
2024-04-02 01:00:00+00:00,292.03987705329087,748.0,-455.96012294670913
2024-04-02 02:00:00+00:00,242.016111766832,795.0,-552.983888233168
2024-04-02 03:00:00+00:00,235.8985309598476,766.0,-530.1014690401524
2024-04-02 04:00:00+00:00,252.92624214416733,724.0,-471.0737578558327
2024-04-02 05:00:00+00:00,250.36331636745223,642.0,-391.6366836325478
2024-04-02 06:00:00+00:00,254.03823810340884,651.0,-396.96176189659116
2024-04-02 07:00:00+00:00,285.3233202830763,564.0,-278.6766797169237
2024-04-02 08:00:00+00:00,324.9393679546644,659.0,-334.0606320453356
2024-04-02 09:00:00+00:00,347.594292138895,668.0,-320.405707861105
2024-04-02 10:00:00+00:00,275.9992961933189,785.0,-509.0007038066811
2024-04-02 11:00:00+00:00,264.2735906070658,823.0,-558.7264093929342
2024-04-02 12:00:00+00:00,172.3182375192529,654.0,-481.6817624807471
2024-04-02 13:00:00+00:00,61.17416740592064,448.0,-386.8258325940794
2024-04-02 14:00:00+00:00,96.77262449547985,372.0,-275.2273755045202
2024-04-02 15:00:00+00:00,148.66001307232744,301.0,-152.33998692767256
2024-04-02 16:00:00+00:00,192.77072613427637,223.0,-30.229273865723627
2024-04-02 17:00:00+00:00,202.2530573366033,170.0,32.25305733660329
2024-04-02 18:00:00+00:00,182.61394219472217,204.0,-21.38605780527783
2024-04-02 19:00:00+00:00,183.92047805442377,289.0,-105.07952194557623
2024-04-02 20:00:00+00:00,200.077264064428,419.0,-218.922735935572
2024-04-02 21:00:00+00:00,270.9540452474128,508.0,-237.0459547525872
2024-04-02 22:00:00+00:00,404.56279511246703,540.0,-135.43720488753297
2024-04-02 23:00:00+00:00,628.0523247346024,536.0,92.0523247346024
2024-04-03 00:00:00+00:00,849.0934229883953,817.0,32.09342298839533
2024-04-03 01:00:00+00:00,874.5766628819346,886.0,-11.423337118065433
2024-04-03 02:00:00+00:00,955.5846159587018,1092.0,-136.41538404129824
2024-04-03 03:00:00+00:00,836.0576585414725,1191.0,-354.9423414585275
2024-04-03 04:00:00+00:00,725.5423775691526,1364.0,-638.4576224308474
2024-04-03 05:00:00+00:00,841.8181478856677,1206.0,-364.1818521143323
2024-04-03 06:00:00+00:00,730.56805149001,1192.0,-461.43194850999
2024-04-03 07:00:00+00:00,834.3878971976271,1166.0,-331.6121028023729
2024-04-03 08:00:00+00:00,830.5683068524046,1277.0,-446.4316931475954
2024-04-03 09:00:00+00:00,932.1317227475936,1276.0,-343.8682772524064
2024-04-03 10:00:00+00:00,892.9749976690462,1399.0,-506.02500233095384
2024-04-03 11:00:00+00:00,944.4735551291212,1495.0,-550.5264448708788
2024-04-03 12:00:00+00:00,773.8761812402818,1381.0,-607.1238187597182
2024-04-03 13:00:00+00:00,871.8018778790594,1288.0,-416.19812212094064
2024-04-03 14:00:00+00:00,1124.7296193740644,1409.0,-284.27038062593556
2024-04-03 15:00:00+00:00,1227.880587322963,1561.0,-333.11941267703696
2024-04-03 16:00:00+00:00,1343.070396686831,1685.0,-341.9296033131691
2024-04-03 17:00:00+00:00,1400.2795250347033,1690.0,-289.7204749652967
2024-04-03 18:00:00+00:00,1472.896582919685,1758.0,-285.103417080315
2024-04-03 19:00:00+00:00,1632.511110768361,1816.0,-183.48888923163895
2024-04-03 20:00:00+00:00,1717.5525800508894,1832.0,-114.44741994911055
2024-04-03 21:00:00+00:00,1731.235573491588,1884.0,-152.76442650841204
2024-04-03 22:00:00+00:00,1060.230658605577,1818.0,-757.769341394423
2024-04-03 23:00:00+00:00,1409.920991058905,1930.0,-520.079008941095
2024-04-04 00:00:00+00:00,1647.3171480326544,2114.0,-466.68285196734564
2024-04-04 01:00:00+00:00,1743.2349396283596,2115.0,-371.7650603716404
2024-04-04 02:00:00+00:00,1876.2001935051844,2227.0,-350.7998064948156
2024-04-04 03:00:00+00:00,1856.11483441852,2263.0,-406.8851655814799
2024-04-04 04:00:00+00:00,1845.460145164136,2269.0,-423.53985483586393
2024-04-04 05:00:00+00:00,1803.6876881283551,2358.0,-554.3123118716449
2024-04-04 06:00:00+00:00,1827.148660257064,2407.0,-579.851339742936
2024-04-04 07:00:00+00:00,1772.2746340442086,2503.0,-730.7253659557914
2024-04-04 08:00:00+00:00,1722.8429680342604,2554.0,-831.1570319657396
2024-04-04 09:00:00+00:00,1810.8248623732304,2687.0,-876.1751376267696
2024-04-04 10:00:00+00:00,1617.408087887344,2460.0,-842.591912112656
2024-04-04 11:00:00+00:00,1824.5785408207155,2938.0,-1113.4214591792845
2024-04-04 12:00:00+00:00,1743.0728340391483,2777.0,-1033.9271659608517
2024-04-04 13:00:00+00:00,2184.8737611206093,2439.0,-254.1262388793907
2024-04-04 14:00:00+00:00,2824.692424437175,2634.0,190.69242443717485
2024-04-04 15:00:00+00:00,3236.6492842065413,2638.0,598.6492842065413
2024-04-04 16:00:00+00:00,3396.513100190188,3074.0,322.5131001901882
2024-04-04 17:00:00+00:00,3141.865996092006,2944.0,197.86599609200584
2024-04-04 18:00:00+00:00,3218.6669927402054,2914.0,304.6669927402054
2024-04-04 19:00:00+00:00,3016.690957951388,2699.0,317.6909579513881
2024-04-04 20:00:00+00:00,2975.6984042527497,2626.0,349.6984042527497
2024-04-04 21:00:00+00:00,2302.0641223761186,2676.0,-373.9358776238814
2024-04-04 22:00:00+00:00,2226.425760733493,2689.0,-462.574239266507
2024-04-04 23:00:00+00:00,2641.7305496982194,2879.0,-237.26945030178058
2024-04-05 00:00:00+00:00,2516.9949599459906,3025.0,-508.00504005400944
2024-04-05 01:00:00+00:00,2523.846676989624,3178.0,-654.153323010376
2024-04-05 02:00:00+00:00,2684.402496468666,2781.0,-96.59750353133404
2024-04-05 03:00:00+00:00,2774.455996833726,2717.0,57.4559968337262
2024-04-05 04:00:00+00:00,2706.231578905456,2636.0,70.23157890545599
2024-04-05 05:00:00+00:00,2642.861363445546,2576.0,66.86136344554598
2024-04-05 06:00:00+00:00,2599.3001005579545,2567.0,32.300100557954465
2024-04-05 07:00:00+00:00,2592.4672175314195,2595.0,-2.5327824685805354
2024-04-05 08:00:00+00:00,2570.7346854261828,2545.0,25.73468542618275
2024-04-05 09:00:00+00:00,2562.7219876178847,2487.0,75.72198761788468
2024-04-05 10:00:00+00:00,2358.5410803892737,2499.0,-140.4589196107263
2024-04-05 11:00:00+00:00,2426.9249971299078,2436.0,-9.075002870092248
2024-04-05 12:00:00+00:00,2423.6594134270536,2751.0,-327.34058657294645
2024-04-05 13:00:00+00:00,2547.5221731541906,2435.0,112.52217315419057
2024-04-05 14:00:00+00:00,2977.649126102496,2491.0,486.6491261024962
2024-04-05 15:00:00+00:00,3176.934106580488,2929.0,247.93410658048788
2024-04-05 16:00:00+00:00,3254.048266492485,3057.0,197.0482664924848
2024-04-05 17:00:00+00:00,3180.833651071231,2989.0,191.8336510712311
2024-04-05 18:00:00+00:00,3138.5121727488417,2583.0,555.5121727488417
2024-04-05 19:00:00+00:00,2934.9445678105385,2626.0,308.9445678105385
2024-04-05 20:00:00+00:00,2847.9907374077984,2506.0,341.9907374077984
2024-04-05 21:00:00+00:00,2625.95150084492,2897.0,-271.0484991550802
2024-04-05 22:00:00+00:00,2054.829237194564,2801.0,-746.170762805436
2024-04-05 23:00:00+00:00,2239.9316432986952,2703.0,-463.06835670130477
2024-04-06 00:00:00+00:00,2045.4710587849188,2708.0,-662.5289412150812
2024-04-06 01:00:00+00:00,1945.0585515691623,2645.0,-699.9414484308377
2024-04-06 02:00:00+00:00,1818.2738593106385,2475.0,-656.7261406893615
2024-04-06 03:00:00+00:00,1696.9239632116191,2332.0,-635.0760367883809
2024-04-06 04:00:00+00:00,1567.377696205862,2192.0,-624.6223037941379
2024-04-06 05:00:00+00:00,1442.4900593936115,2020.0,-577.5099406063885
2024-04-06 06:00:00+00:00,1341.5178629269633,2097.0,-755.4821370730367
2024-04-06 07:00:00+00:00,1274.372941404808,2092.0,-817.627058595192
2024-04-06 08:00:00+00:00,1290.0950145283052,2105.0,-814.9049854716948
2024-04-06 09:00:00+00:00,1336.0116297602003,2136.0,-799.9883702397997
2024-04-06 10:00:00+00:00,1337.3167902389014,2148.0,-810.6832097610986
2024-04-06 11:00:00+00:00,1401.1653163838466,2278.0,-876.8346836161534
2024-04-06 12:00:00+00:00,1692.1390800812803,2182.0,-489.8609199187197
2024-04-06 13:00:00+00:00,1985.1632145017984,2128.0,-142.8367854982016
2024-04-06 14:00:00+00:00,2238.677251752644,2042.0,196.67725175264422
2024-04-06 15:00:00+00:00,2176.9200871929725,1937.0,239.92008719297246
2024-04-06 16:00:00+00:00,2116.2980680007736,1731.0,385.2980680007736
2024-04-06 17:00:00+00:00,2021.9886498511407,1770.0,251.98864985114074
2024-04-06 18:00:00+00:00,1945.1845343237808,1697.0,248.18453432378078
2024-04-06 19:00:00+00:00,1833.897814411638,1674.0,159.8978144116379
2024-04-06 20:00:00+00:00,1664.637641350249,1482.0,182.63764135024894
2024-04-06 21:00:00+00:00,1234.6277074319996,1387.0,-152.37229256800038
2024-04-06 22:00:00+00:00,592.7821157632058,1339.0,-746.2178842367942
2024-04-06 23:00:00+00:00,558.9830358546899,1281.0,-722.0169641453101
2024-04-07 00:00:00+00:00,550.878987025605,1194.0,-643.121012974395
2024-04-07 01:00:00+00:00,592.1167496739945,1349.0,-756.8832503260055
2024-04-07 02:00:00+00:00,591.6310092911018,1270.0,-678.3689907088982
2024-04-07 03:00:00+00:00,589.2956529405575,1129.0,-539.7043470594425
2024-04-07 04:00:00+00:00,579.4387535184951,1055.0,-475.5612464815049
2024-04-07 05:00:00+00:00,560.9495194656027,993.0,-432.05048053439725
2024-04-07 06:00:00+00:00,537.5335228212109,1040.0,-502.4664771787891
2024-04-07 07:00:00+00:00,522.6055762106022,1063.0,-540.3944237893978
2024-04-07 08:00:00+00:00,531.9085090800718,1152.0,-620.0914909199282
2024-04-07 09:00:00+00:00,509.2840952012142,1228.0,-718.7159047987858
2024-04-07 10:00:00+00:00,512.9374734675026,1183.0,-670.0625265324974
2024-04-07 11:00:00+00:00,473.3546904390005,1093.0,-619.6453095609995
2024-04-07 12:00:00+00:00,243.236867512826,884.0,-640.7631324871741
2024-04-07 13:00:00+00:00,267.7060559770558,615.0,-347.2939440229442
2024-04-07 14:00:00+00:00,353.2321319809529,401.0,-47.767868019047114
2024-04-07 15:00:00+00:00,387.67261586534806,490.0,-102.32738413465194
2024-04-07 16:00:00+00:00,384.1680189967838,579.0,-194.83198100321619
2024-04-07 17:00:00+00:00,382.47010180023017,718.0,-335.52989819976983
2024-04-07 18:00:00+00:00,373.6859096767322,675.0,-301.3140903232678
2024-04-07 19:00:00+00:00,365.3710712620534,603.0,-237.62892873794658
2024-04-07 20:00:00+00:00,358.8867291035048,538.0,-179.11327089649518
2024-04-07 21:00:00+00:00,302.00018415567666,476.0,-173.99981584432334
2024-04-07 22:00:00+00:00,275.9094021301344,375.0,-99.09059786986558
2024-04-07 23:00:00+00:00,470.7797268846649,397.0,73.77972688466491
2024-04-08 00:00:00+00:00,509.2082294328183,559.0,-49.791770567181686
2024-04-08 01:00:00+00:00,429.3699996515,628.0,-198.6300003485
2024-04-08 02:00:00+00:00,324.66366132289613,710.0,-385.33633867710387
2024-04-08 03:00:00+00:00,276.9517451259699,748.0,-471.0482548740301
2024-04-08 04:00:00+00:00,234.4230272041156,752.0,-517.5769727958843
2024-04-08 05:00:00+00:00,227.77242259337885,765.0,-537.2275774066211
2024-04-08 06:00:00+00:00,260.9523692334535,715.0,-454.0476307665465
2024-04-08 07:00:00+00:00,294.87962763665564,797.0,-502.12037236334436
2024-04-08 08:00:00+00:00,304.82673667200464,917.0,-612.1732633279953
2024-04-08 09:00:00+00:00,376.1877485613782,1098.0,-721.8122514386218
2024-04-08 10:00:00+00:00,431.8936842145375,1284.0,-852.1063157854626
2024-04-08 11:00:00+00:00,511.90672163399125,1606.0,-1094.0932783660087
2024-04-08 12:00:00+00:00,510.0340756377122,1573.0,-1062.9659243622878
2024-04-08 13:00:00+00:00,315.70568270537365,1330.0,-1014.2943172946264
2024-04-08 14:00:00+00:00,323.5107526338054,1424.0,-1100.4892473661946
2024-04-08 15:00:00+00:00,523.4416906140797,1725.0,-1201.5583093859204
2024-04-08 16:00:00+00:00,803.6580988761151,1586.0,-782.3419011238849
2024-04-08 17:00:00+00:00,1026.7844367855848,1802.0,-775.2155632144152
2024-04-08 18:00:00+00:00,1201.9478018525758,2273.0,-1071.0521981474242
2024-04-08 19:00:00+00:00,1374.9031110751855,1806.0,-431.0968889248145
2024-04-08 20:00:00+00:00,1430.951845295431,1740.0,-309.048154704569
2024-04-08 21:00:00+00:00,1293.6425178385675,2056.0,-762.3574821614325
2024-04-08 22:00:00+00:00,1090.7196373973502,2048.0,-957.2803626026498
2024-04-08 23:00:00+00:00,1110.2841343972018,1827.0,-716.7158656027982
2024-04-09 00:00:00+00:00,1212.5656544661956,1875.0,-662.4343455338044
2024-04-09 01:00:00+00:00,1166.4966225563053,1771.0,-604.5033774436947
2024-04-09 02:00:00+00:00,1078.4420472906131,1949.0,-870.5579527093869
2024-04-09 03:00:00+00:00,967.9609753439548,1656.0,-688.0390246560452
2024-04-09 04:00:00+00:00,878.9219329130658,1373.0,-494.0780670869342
2024-04-09 05:00:00+00:00,671.6299815067077,1344.0,-672.3700184932923
2024-04-09 06:00:00+00:00,576.4182511878115,1199.0,-622.5817488121885
2024-04-09 07:00:00+00:00,459.65393432461866,969.0,-509.34606567538134
2024-04-09 08:00:00+00:00,403.3341351100693,831.0,-427.6658648899307
2024-04-09 09:00:00+00:00,412.0228561469858,658.0,-245.97714385301418
2024-04-09 10:00:00+00:00,439.1964193593814,625.0,-185.80358064061858
2024-04-09 11:00:00+00:00,335.10272121942944,555.0,-219.89727878057056
2024-04-09 12:00:00+00:00,288.8376191773872,450.0,-161.16238082261282
2024-04-09 13:00:00+00:00,235.74887570423195,354.0,-118.25112429576805
2024-04-09 14:00:00+00:00,178.56324771403447,240.0,-61.436752285965525
2024-04-09 15:00:00+00:00,140.846298210307,215.0,-74.153701789693
2024-04-09 16:00:00+00:00,119.48188301464825,215.0,-95.51811698535175
2024-04-09 17:00:00+00:00,126.72304728917896,245.0,-118.27695271082104
2024-04-09 18:00:00+00:00,132.55842819750418,282.0,-149.44157180249582
2024-04-09 19:00:00+00:00,115.18996429265384,364.0,-248.81003570734617
2024-04-09 20:00:00+00:00,104.5754777769596,331.0,-226.4245222230404
2024-04-09 21:00:00+00:00,88.9489107573387,245.0,-156.0510892426613
2024-04-09 22:00:00+00:00,121.57008547734172,191.0,-69.42991452265828
2024-04-09 23:00:00+00:00,353.9890190807892,141.0,212.9890190807892
2024-04-10 00:00:00+00:00,517.6185634640659,214.0,303.6185634640659
2024-04-10 01:00:00+00:00,619.3559774616364,373.0,246.35597746163637
2024-04-10 02:00:00+00:00,685.8907633923903,711.0,-25.10923660760966
2024-04-10 03:00:00+00:00,641.4126029777266,850.0,-208.58739702227342
2024-04-10 04:00:00+00:00,667.2732628735574,890.0,-222.72673712644257
2024-04-10 05:00:00+00:00,681.1355227725231,922.0,-240.86447722747687
2024-04-10 06:00:00+00:00,672.6914884882103,1019.0,-346.3085115117897
2024-04-10 07:00:00+00:00,686.0744156860968,1063.0,-376.9255843139032
2024-04-10 08:00:00+00:00,662.7819219405321,1007.0,-344.21807805946787
2024-04-10 09:00:00+00:00,623.6357843603022,1018.0,-394.3642156396978
2024-04-10 10:00:00+00:00,458.991841887371,914.0,-455.008158112629
2024-04-10 11:00:00+00:00,491.4233978404651,865.0,-373.5766021595349
2024-04-10 12:00:00+00:00,487.3475182086825,655.0,-167.65248179131748
2024-04-10 13:00:00+00:00,236.96882210664543,493.0,-256.03117789335454
2024-04-10 14:00:00+00:00,216.10969911756115,379.0,-162.89030088243885
2024-04-10 15:00:00+00:00,238.7251357190183,293.0,-54.27486428098169
2024-04-10 16:00:00+00:00,244.76685696329133,263.0,-18.233143036708668
2024-04-10 17:00:00+00:00,298.2797571814735,335.0,-36.720242818526515
2024-04-10 18:00:00+00:00,367.928886378346,444.0,-76.07111362165398
2024-04-10 19:00:00+00:00,475.8622742927001,513.0,-37.13772570729992
2024-04-10 20:00:00+00:00,537.0211542489669,758.0,-220.97884575103308
2024-04-10 21:00:00+00:00,583.576554937609,1060.0,-476.423445062391
2024-04-10 22:00:00+00:00,519.6950888122701,1168.0,-648.3049111877299
2024-04-10 23:00:00+00:00,940.6032671275198,1441.0,-500.39673287248024
2024-04-11 00:00:00+00:00,1104.671144732136,1688.0,-583.3288552678639
2024-04-11 01:00:00+00:00,1025.6289771716936,1731.0,-705.3710228283064
2024-04-11 02:00:00+00:00,890.7583371417177,1591.0,-700.2416628582823
2024-04-11 03:00:00+00:00,788.5529516010063,1664.0,-875.4470483989937
2024-04-11 04:00:00+00:00,780.775048389926,1712.0,-931.224951610074
2024-04-11 05:00:00+00:00,779.2571852654787,1716.0,-936.7428147345213
2024-04-11 06:00:00+00:00,761.13943205075,1710.0,-948.86056794925
2024-04-11 07:00:00+00:00,738.1463889239167,1808.0,-1069.8536110760833
2024-04-11 08:00:00+00:00,713.3193307492099,1620.0,-906.6806692507901
2024-04-11 09:00:00+00:00,692.3759665973336,1498.0,-805.6240334026664
2024-04-11 10:00:00+00:00,563.6716344796915,1406.0,-842.3283655203085
2024-04-11 11:00:00+00:00,643.4451103102131,1454.0,-810.5548896897869
2024-04-11 12:00:00+00:00,710.4233648728674,1364.0,-653.5766351271326
2024-04-11 13:00:00+00:00,611.0900251857059,1111.0,-499.90997481429406
2024-04-11 14:00:00+00:00,599.4235463565279,1111.0,-511.57645364347206
2024-04-11 15:00:00+00:00,590.6035641446543,1252.0,-661.3964358553457
2024-04-11 16:00:00+00:00,710.9378134156769,1426.0,-715.0621865843231
2024-04-11 17:00:00+00:00,870.9243876080295,1434.0,-563.0756123919705
2024-04-11 18:00:00+00:00,1018.5244907048824,1648.0,-629.4755092951176
2024-04-11 19:00:00+00:00,1154.722101962945,1779.0,-624.2778980370549
2024-04-11 20:00:00+00:00,1388.6926561233988,1963.0,-574.3073438766012
2024-04-11 21:00:00+00:00,1555.010752733993,2248.0,-692.9892472660069
2024-04-11 22:00:00+00:00,1518.679027332714,2473.0,-954.320972667286
2024-04-11 23:00:00+00:00,1858.4831833414653,2537.0,-678.5168166585347
2024-04-12 00:00:00+00:00,2116.5986847764816,2099.0,17.598684776481605
2024-04-12 01:00:00+00:00,2342.2059443983594,2260.0,82.2059443983594
2024-04-12 02:00:00+00:00,2446.249675753507,2419.0,27.249675753506835
2024-04-12 03:00:00+00:00,2470.5652772893413,2407.0,63.56527728934134
2024-04-12 04:00:00+00:00,2444.709129737714,2396.0,48.70912973771419
2024-04-12 05:00:00+00:00,2456.1810618802515,2383.0,73.18106188025149
2024-04-12 06:00:00+00:00,2449.344350214046,2761.0,-311.6556497859542
2024-04-12 07:00:00+00:00,2497.493670460179,2349.0,148.49367046017915
2024-04-12 08:00:00+00:00,2509.662573137267,2450.0,59.66257313726692
2024-04-12 09:00:00+00:00,2436.7449933187163,2817.0,-380.2550066812837
2024-04-12 10:00:00+00:00,2290.9557676483664,2879.0,-588.0442323516336
2024-04-12 11:00:00+00:00,2429.405684735224,2856.0,-426.594315264776
2024-04-12 12:00:00+00:00,2536.875173734608,2938.0,-401.12482626539213
2024-04-12 13:00:00+00:00,2721.970402801814,2542.0,179.9704028018141
2024-04-12 14:00:00+00:00,2775.7124626503464,2910.0,-134.28753734965358
2024-04-12 15:00:00+00:00,2779.482138270203,2582.0,197.482138270203
2024-04-12 16:00:00+00:00,2811.1595834796435,2603.0,208.15958347964352
2024-04-12 17:00:00+00:00,2975.20989069214,2588.0,387.2098906921401
2024-04-12 18:00:00+00:00,2898.820211065052,2622.0,276.8202110650518
2024-04-12 19:00:00+00:00,2999.2503799942224,2924.0,75.25037999422238
2024-04-12 20:00:00+00:00,3134.4165033551603,2858.0,276.41650335516033
2024-04-12 21:00:00+00:00,3232.4053478028904,2970.0,262.40534780289045
2024-04-12 22:00:00+00:00,3074.042456709134,3050.0,24.042456709134058
2024-04-12 23:00:00+00:00,3240.826357658993,2738.0,502.82635765899295
2024-04-13 00:00:00+00:00,3006.603542330244,2654.0,352.6035423302442
2024-04-13 01:00:00+00:00,2981.8727674378424,2600.0,381.8727674378424
2024-04-13 02:00:00+00:00,2790.556442046742,2486.0,304.5564420467422
2024-04-13 03:00:00+00:00,2350.2838138706056,2363.0,-12.716186129394373
2024-04-13 04:00:00+00:00,2090.4300566404745,2252.0,-161.5699433595255
2024-04-13 05:00:00+00:00,2067.8358673249395,1946.0,121.8358673249395
2024-04-13 06:00:00+00:00,2019.0913899195948,1868.0,151.0913899195948
2024-04-13 07:00:00+00:00,1991.966578828046,1907.0,84.96657882804607
2024-04-13 08:00:00+00:00,1952.5754807461176,1951.0,1.5754807461175915
2024-04-13 09:00:00+00:00,1847.9469581647536,2429.0,-581.0530418352464
2024-04-13 10:00:00+00:00,1584.1444562846905,2176.0,-591.8555437153095
2024-04-13 11:00:00+00:00,1542.5650089430576,2105.0,-562.4349910569424
2024-04-13 12:00:00+00:00,1458.4044203826747,2377.0,-918.5955796173253
2024-04-13 13:00:00+00:00,1703.7289132710016,2363.0,-659.2710867289984
2024-04-13 14:00:00+00:00,1945.926532830215,2322.0,-376.0734671697851
2024-04-13 15:00:00+00:00,1435.3076901127777,2275.0,-839.6923098872223
2024-04-13 16:00:00+00:00,1654.6347708305686,2127.0,-472.36522916943136
2024-04-13 17:00:00+00:00,1800.0635669938242,2180.0,-379.9364330061758
2024-04-13 18:00:00+00:00,1457.3116046265595,1851.0,-393.68839537344047
2024-04-13 19:00:00+00:00,1310.242637038116,1454.0,-143.75736296188393
2024-04-13 20:00:00+00:00,1140.7780208291103,1184.0,-43.221979170889654
2024-04-13 21:00:00+00:00,973.1503130933164,1610.0,-636.8496869066836
2024-04-13 22:00:00+00:00,499.28945026459866,1455.0,-955.7105497354014
2024-04-13 23:00:00+00:00,651.5315010463302,1275.0,-623.4684989536698
2024-04-14 00:00:00+00:00,874.4465639593683,1087.0,-212.5534360406317
2024-04-14 01:00:00+00:00,1141.052947257721,1191.0,-49.947052742279084
2024-04-14 02:00:00+00:00,1163.186140953689,1615.0,-451.8138590463111
2024-04-14 03:00:00+00:00,1145.0360665327405,1831.0,-685.9639334672595
2024-04-14 04:00:00+00:00,1081.4091219689117,1944.0,-862.5908780310883
2024-04-14 05:00:00+00:00,1089.3774826824715,2067.0,-977.6225173175285
2024-04-14 06:00:00+00:00,1114.8423491785838,1973.0,-858.1576508214162
2024-04-14 07:00:00+00:00,1200.601742812987,2299.0,-1098.398257187013
2024-04-14 08:00:00+00:00,1288.882752630668,2482.0,-1193.117247369332
2024-04-14 09:00:00+00:00,1356.6188344396453,2253.0,-896.3811655603547
2024-04-14 10:00:00+00:00,1242.8337476724016,2058.0,-815.1662523275984
2024-04-14 11:00:00+00:00,1331.7978887903882,1899.0,-567.2021112096118
2024-04-14 12:00:00+00:00,1275.5844712053663,2006.0,-730.4155287946337
2024-04-14 13:00:00+00:00,1283.6808115854442,2055.0,-771.3191884145558
2024-04-14 14:00:00+00:00,1243.6398745096028,1920.0,-676.3601254903972
2024-04-14 15:00:00+00:00,1323.8776321154462,1755.0,-431.1223678845538
2024-04-14 16:00:00+00:00,1411.1887245342396,1915.0,-503.81127546576045
2024-04-14 17:00:00+00:00,1395.8876565347034,1878.0,-482.1123434652966
2024-04-14 18:00:00+00:00,1333.8978596078389,1742.0,-408.1021403921611
2024-04-14 19:00:00+00:00,1386.4596146302802,1561.0,-174.54038536971984
2024-04-14 20:00:00+00:00,1275.2336077359778,1616.0,-340.7663922640222
2024-04-14 21:00:00+00:00,1033.486307055634,1408.0,-374.5136929443661
2024-04-14 22:00:00+00:00,463.4554173962149,1297.0,-833.5445826037851
2024-04-14 23:00:00+00:00,417.2298480733488,1207.0,-789.7701519266511
2024-04-15 00:00:00+00:00,375.00310014975327,968.0,-592.9968998502468
2024-04-15 01:00:00+00:00,271.65357866790845,983.0,-711.3464213320915
2024-04-15 02:00:00+00:00,242.18639866342497,773.0,-530.8136013365751
2024-04-15 03:00:00+00:00,275.3674418973243,618.0,-342.6325581026757
2024-04-15 04:00:00+00:00,283.8524875781322,458.0,-174.14751242186782
2024-04-15 05:00:00+00:00,331.3501682105787,476.0,-144.64983178942128
2024-04-15 06:00:00+00:00,345.90185649836855,409.0,-63.098143501631455
2024-04-15 07:00:00+00:00,314.2937727686852,387.0,-72.70622723131481
2024-04-15 08:00:00+00:00,229.43472468815852,413.0,-183.56527531184148
2024-04-15 09:00:00+00:00,151.68619291103315,442.0,-290.3138070889669
2024-04-15 10:00:00+00:00,137.8578838545978,340.0,-202.1421161454022
2024-04-15 11:00:00+00:00,112.6139698857387,283.0,-170.3860301142613
2024-04-15 12:00:00+00:00,48.69545660850663,221.0,-172.30454339149338
2024-04-15 13:00:00+00:00,47.07943231768645,288.0,-240.92056768231356
2024-04-15 14:00:00+00:00,74.96360586566874,270.0,-195.03639413433126
2024-04-15 15:00:00+00:00,140.50420016188906,312.0,-171.49579983811094
2024-04-15 16:00:00+00:00,171.6857850469288,393.0,-221.3142149530712
2024-04-15 17:00:00+00:00,191.5333144456899,417.0,-225.4666855543101
2024-04-15 18:00:00+00:00,249.7941325996289,534.0,-284.20586740037106
2024-04-15 19:00:00+00:00,328.7878185981199,640.0,-311.2121814018801
2024-04-15 20:00:00+00:00,401.4849813840032,698.0,-296.5150186159968
2024-04-15 21:00:00+00:00,407.5674259048469,853.0,-445.4325740951531
2024-04-15 22:00:00+00:00,344.8105186564119,761.0,-416.1894813435881
2024-04-15 23:00:00+00:00,284.7701692973604,614.0,-329.2298307026396
2024-04-16 00:00:00+00:00,381.4952873748237,545.0,-163.5047126251763
2024-04-16 01:00:00+00:00,536.9797255590233,773.0,-236.02027444097666
2024-04-16 02:00:00+00:00,666.1860570558914,1022.0,-355.8139429441086
