mesh_point_id,mesh_ix,mesh_iy,x_m,y_m,latitude,longitude,longitude_norm,era5_latitude,era5_longitude_norm,era5_longitude,distance_to_cell_center_km,era5_cell_id
473,28,5,-340000.0,220000.0,45.88154137409077,-72.88151049281527,-72.88151049281527,44.5,-73.8,-73.8,169.64348799508323,44.5000_-73.8000
474,29,5,-320000.0,220000.0,45.892226669368895,-72.62436272332266,-72.62436272332266,44.5,-73.8,-73.8,180.1386819393936,44.5000_-73.8000
475,30,5,-300000.0,220000.0,45.902266649435795,-72.36710827685934,-72.36710827685934,44.5,-73.8,-73.8,192.1295626647211,44.5000_-73.8000
476,31,5,-280000.0,220000.0,45.91166088805124,-72.10975374032067,-72.10975374032067,44.5,-72.3,-72.3,157.67562662075514,44.5000_-72.3000
477,32,5,-260000.0,220000.0,45.920408986162926,-71.85230571608433,-71.85230571608433,44.5,-72.3,-72.3,161.78867318566859,44.5000_-72.3000
478,33,5,-240000.0,220000.0,45.92851057196841,-71.59477082100528,-71.59477082100528,44.5,-72.3,-72.3,168.17326652043258,44.5000_-72.3000
479,34,5,-220000.0,220000.0,45.93596530097291,-71.33715568540538,-71.33715568540538,44.5,-72.3,-72.3,176.58328543459365,44.5000_-72.3000
480,35,5,-200000.0,220000.0,45.94277285604303,-71.07946695205754,-71.07946695205754,44.5,-72.3,-72.3,186.745369504579,44.5000_-72.3000
481,36,5,-180000.0,220000.0,45.94893294745603,-70.82171127516534,-70.82171127516534,44.5,-72.3,-72.3,198.39053232409725,44.5000_-72.3000
482,37,5,-160000.0,220000.0,45.95444531294511,-70.56389531933793,-70.56389531933793,44.5,-70.8,-70.8,162.78051232035247,44.5000_-70.8000
483,38,5,-140000.0,220000.0,45.95930971774035,-70.30602575856115,-70.30602575856115,44.5,-70.8,-70.8,166.81431015164705,44.5000_-70.8000
545,12,6,-660000.0,240000.0,45.801837847761625,-77.00645625384607,-77.00645625384607,44.5,-78.3,-78.3,176.7561130045515,44.5000_-78.3000
546,13,6,-640000.0,240000.0,45.82285031537566,-76.75099849671217,-76.75099849671217,44.5,-76.8,-76.8,147.1446035135141,44.5000_-76.8000
547,14,6,-620000.0,240000.0,45.84322547538348,-76.4953293315548,-76.4953293315548,44.5,-76.8,-76.8,151.2571997927079,44.5000_-76.8000
548,15,6,-600000.0,240000.0,45.86296247098596,-76.23945503093152,-76.23945503093152,44.5,-76.8,-76.8,157.79308415445922,44.5000_-76.8000
549,16,6,-580000.0,240000.0,45.88206047124845,-75.98338189845025,-75.98338189845025,44.5,-76.8,-76.8,166.46733984962674,44.5000_-76.8000
550,17,6,-560000.0,240000.0,45.90051867122686,-75.72711626788696,-75.72711626788696,44.5,-76.8,-76.8,176.96604118478757,44.5000_-76.8000
551,18,6,-540000.0,240000.0,45.91833629209033,-75.47066450229238,-75.47066450229238,44.5,-76.8,-76.8,188.9855875330573,44.5000_-76.8000
552,19,6,-520000.0,240000.0,45.93551258123994,-75.21403299308747,-75.21403299308747,44.5,-75.3,-75.3,159.76386967676834,44.5000_-75.3000
553,20,6,-500000.0,240000.0,45.952046812423966,-74.95722815914833,-74.95722815914833,44.5,-75.3,-75.3,163.67636355914522,44.5000_-75.3000
554,21,6,-480000.0,240000.0,45.967938285849065,-74.70025644588083,-74.70025644588083,44.5,-75.3,-75.3,169.84770401938704,44.5000_-75.3000
555,22,6,-460000.0,240000.0,45.98318632828789,-74.44312432428505,-74.44312432428505,44.5,-75.3,-75.3,178.04335734205782,44.5000_-75.3000
556,23,6,-440000.0,240000.0,45.99779029318268,-74.18583829001027,-74.18583829001027,44.5,-75.3,-75.3,187.99894319452565,44.5000_-75.3000
557,24,6,-420000.0,240000.0,46.01174956074494,-73.92840486240023,-73.92840486240023,46.0,-75.3,-75.3,105.94106208963743,46.0000_-75.3000
558,25,6,-400000.0,240000.0,46.025063538051306,-73.67083058352979,-73.67083058352979,46.0,-73.8,-73.8,10.35712557130944,46.0000_-73.8000
559,26,6,-380000.0,240000.0,46.03773165913528,-73.41312201723244,-73.41312201723244,46.0,-73.8,-73.8,30.16642302715852,46.0000_-73.8000
561,28,6,-340000.0,240000.0,46.061128204077114,-72.89732838059338,-72.89732838059338,46.0,-73.8,-73.8,70.01649651626667,46.0000_-73.8000
562,29,6,-320000.0,240000.0,46.071855631556076,-72.63925653784753,-72.63925653784753,46.0,-73.8,-73.8,89.9553252793714,46.0000_-73.8000
563,30,6,-300000.0,240000.0,46.081935210209956,-72.38107686086693,-72.38107686086693,46.0,-73.8,-73.8,109.89694111783558,46.0000_-73.8000
564,31,6,-280000.0,240000.0,46.09136651009172,-72.12279600741573,-72.12279600741573,46.0,-72.3,-72.3,17.036988504007418,46.0000_-72.3000
565,32,6,-260000.0,240000.0,46.100149128676314,-71.8644206510209,-71.8644206510209,46.0,-72.3,-72.3,35.41135876213748,46.0000_-72.3000
566,33,6,-240000.0,240000.0,46.10828269092376,-71.60595747994928,-71.60595747994928,46.0,-72.3,-72.3,54.893729321971094,46.0000_-72.3000
567,34,6,-220000.0,240000.0,46.11576684933779,-71.34741319617892,-71.34741319617892,46.0,-72.3,-72.3,74.6214690847489,46.0000_-72.3000
568,35,6,-200000.0,240000.0,46.12260128402043,-71.08879451436508,-71.08879451436508,46.0,-72.3,-72.3,94.44109220447402,46.0000_-72.3000
569,36,6,-180000.0,240000.0,46.12878570272212,-70.83010816080126,-70.83010816080126,46.0,-72.3,-72.3,114.30492347955943,46.0000_-72.3000
570,37,6,-160000.0,240000.0,46.13431984088765,-70.57136087237583,-70.57136087237583,46.0,-70.8,-70.8,23.11313321886032,46.0000_-70.8000
571,38,6,-140000.0,240000.0,46.13920346169778,-70.3125593955243,-70.3125593955243,46.0,-70.8,-70.8,40.664833947668875,46.0000_-70.8000
633,12,7,-660000.0,260000.0,45.98046185458407,-77.03706310819692,-77.03706310819692,44.5,-78.3,-78.3,192.0294353644953,44.5000_-78.3000
634,13,7,-640000.0,260000.0,46.00155671126899,-76.78070289539998,-76.78070289539998,46.0,-76.8,-76.8,1.5005548853559192,46.0000_-76.8000
635,14,7,-620000.0,260000.0,46.0220118052031,-76.52412900364678,-76.52412900364678,46.0,-76.8,-76.8,21.444877062427228,46.0000_-76.8000
636,15,7,-600000.0,260000.0,46.041826272232214,-76.26734777044757,-76.26734777044757,46.0,-76.8,-76.8,41.389938415431835,46.0000_-76.8000
637,16,7,-580000.0,260000.0,46.06099927427883,-76.01036556491665,-76.01036556491665,46.0,-76.8,-76.8,61.335712441089385,46.0000_-76.8000
638,17,7,-560000.0,260000.0,46.079529999470324,-75.75318878687527,-75.75318878687527,46.0,-76.8,-76.8,81.28217304691667,46.0000_-76.8000
639,18,7,-540000.0,260000.0,46.0974176622634,-75.49582386594295,-75.49582386594295,46.0,-76.8,-76.8,101.2292943088866,46.0000_-76.8000
640,19,7,-520000.0,260000.0,46.11466150356478,-75.23827726061782,-75.23827726061782,46.0,-75.3,-75.3,13.610304250314668,46.0000_-75.3000
641,20,7,-500000.0,260000.0,46.13126079084822,-74.98055545734574,-74.98055545734574,46.0,-75.3,-75.3,28.64307932588938,46.0000_-75.3000
642,21,7,-480000.0,260000.0,46.14721481826747,-74.722664969579,-74.722664969579,46.0,-75.3,-75.3,47.4484913110159,46.0000_-75.3000
643,22,7,-460000.0,260000.0,46.1625229067656,-74.46461233682463,-74.46461233682463,46.0,-75.3,-75.3,66.91866482708093,46.0000_-75.3000
644,23,7,-440000.0,260000.0,46.17718440418021,-74.20640412368282,-74.20640412368282,46.0,-75.3,-75.3,86.60678035651353,46.0000_-75.3000
645,24,7,-420000.0,260000.0,46.19119868534478,-73.94804691887578,-73.94804691887578,46.0,-75.3,-75.3,106.39219292144587,46.0000_-75.3000
646,25,7,-400000.0,260000.0,46.20456515218597,-73.6895473342672,-73.6895473342672,46.0,-73.8,-73.8,24.288457854024966,46.0000_-73.8000
647,26,7,-380000.0,260000.0,46.21728323381688,-73.43091200387295,-73.43091200387295,46.0,-73.8,-73.8,37.32732703135581,46.0000_-73.8000
648,27,7,-360000.0,260000.0,46.229352386626196,-73.17214758286315,-73.17214758286315,46.0,-73.8,-73.8,54.70443999773291,46.0000_-73.8000
649,28,7,-340000.0,260000.0,46.24077209436331,-72.91326074655599,-72.91326074655599,46.0,-73.8,-73.8,73.40107800941377,46.0000_-73.8000
651,30,7,-300000.0,260000.0,46.26166124690302,-72.39514662397241,-72.39514662397241,46.0,-73.8,-73.8,112.09759674744497,46.0000_-73.8000
652,31,7,-280000.0,260000.0,46.271129796714895,-72.13593277991119,-72.13593277991119,46.0,-72.3,-72.3,32.69152897835488,46.0000_-72.3000
653,32,7,-260000.0,260000.0,46.279947111613915,-71.87662340291959,-71.87662340291959,46.0,-72.3,-72.3,45.0892830356773,46.0000_-72.3000
654,33,7,-240000.0,260000.0,46.28811281328226,-71.61722525370502,-71.61722525370502,46.0,-72.3,-72.3,61.58945466359978,46.0000_-72.3000
655,34,7,-220000.0,260000.0,46.29562655118478,-71.3577451069358,-71.3577451069358,46.0,-72.3,-72.3,79.683255162795,46.0000_-72.3000
656,35,7,-200000.0,260000.0,46.30248800262445,-71.09818975018847,-71.09818975018847,46.0,-72.3,-72.3,98.49646140874292,46.0000_-72.3000
657,36,7,-180000.0,260000.0,46.30869687279338,-70.83856598289013,-70.83856598289013,46.0,-72.3,-72.3,117.68466820496225,46.0000_-72.3000
658,37,7,-160000.0,260000.0,46.31425289481938,-70.57888061525593,-70.57888061525593,46.0,-70.8,-70.8,38.87287348371269,46.0000_-70.8000
659,38,7,-140000.0,260000.0,46.31915582980838,-70.3191404672225,-70.3191404672225,46.0,-70.8,-70.8,51.29377992956133,46.0000_-70.8000
720,11,8,-680000.0,280000.0,46.137317238248876,-77.32493657305332,-77.32493657305332,46.0,-78.3,-78.3,76.75641254971768,46.0000_-78.3000
721,12,8,-660000.0,280000.0,46.159136228795006,-77.06788995208582,-77.06788995208582,46.0,-78.3,-78.3,96.66672040719209,46.0000_-78.3000
722,13,8,-640000.0,280000.0,46.180313887481965,-76.81062097845927,-76.81062097845927,46.0,-78.3,-78.3,116.5909471757652,46.0000_-78.3000
723,14,8,-620000.0,280000.0,46.200849316553416,-76.55313602245239,-76.55313602245239,46.0,-76.8,-76.8,29.343925772668815,46.0000_-76.8000
724,15,8,-600000.0,280000.0,46.220741644410495,-76.29544148741348,-76.29544148741348,46.0,-76.8,-76.8,45.992716939330506,46.0000_-76.8000
725,16,8,-580000.0,280000.0,46.239990025745705,-76.03754380886028,-76.03754380886028,46.0,-76.8,-76.8,64.54107325947167,46.0000_-76.8000
726,17,8,-560000.0,280000.0,46.258593641673095,-75.77944945356788,-75.77944945356788,46.0,-76.8,-76.8,83.73652885389959,46.0000_-76.8000
727,18,8,-540000.0,280000.0,46.27655169985467,-75.52116491864459,-75.52116491864459,46.0,-76.8,-76.8,103.21905944593401,46.0000_-76.8000
728,19,8,-520000.0,280000.0,46.293863434623084,-75.26269673059649,-75.26269673059649,46.0,-75.3,-75.3,32.802290659740706,46.0000_-75.3000
729,20,8,-500000.0,280000.0,46.31052810710035,-75.0040514443806,-75.0040514443806,46.0,-75.3,-75.3,41.37510067227044,46.0000_-75.3000
730,21,8,-480000.0,280000.0,46.326545005312816,-74.7452356424473,-74.7452356424473,46.0,-75.3,-75.3,56.06970451161436,46.0000_-75.3000
731,22,8,-460000.0,280000.0,46.34191344430201,-74.4862559337722,-74.4862559337722,46.0,-75.3,-75.3,73.29253070256856,46.0000_-75.3000
732,23,8,-440000.0,280000.0,46.35663276623168,-74.22711895287776,-74.22711895287776,46.0,-75.3,-75.3,91.62920508358441,46.0000_-75.3000
733,24,8,-420000.0,280000.0,46.370702340490695,-73.96783135884507,-73.96783135884507,46.0,-75.3,-75.3,110.52700445732002,46.0000_-75.3000
734,25,8,-400000.0,280000.0,46.384121563791965,-73.70839983431621,-73.70839983431621,46.0,-73.8,-73.8,43.29047218443003,46.0000_-73.8000
735,26,8,-380000.0,280000.0,46.39688986026707,-73.44883108448728,-73.44883108448728,46.0,-73.8,-73.8,51.75071610309177,46.0000_-73.8000
736,27,8,-360000.0,280000.0,46.40900668155704,-73.18913183609298,-73.18913183609298,46.0,-73.8,-73.8,65.40878392379366,46.0000_-73.8000
737,28,8,-340000.0,280000.0,46.42047150689861,-72.92930883638248,-72.92930883638248,46.0,-73.8,-73.8,81.69841671248328,46.0000_-73.8000
738,29,8,-320000.0,280000.0,46.431283843206536,-72.66936885208752,-72.66936885208752,46.0,-73.8,-73.8,99.3335225693082,46.0000_-73.8000
739,30,8,-300000.0,280000.0,46.441443225151545,-72.40931866838265,-72.40931866838265,46.0,-73.8,-73.8,117.71109827215442,46.0000_-73.8000
740,31,8,-280000.0,280000.0,46.45094921523399,-72.14916508783855,-72.14916508783855,46.0,-72.3,-72.3,51.46831827473726,46.0000_-72.3000
741,32,8,-260000.0,280000.0,46.45980140385316,-71.88891492936824,-71.88891492936824,46.0,-72.3,-72.3,60.11576169378805,46.0000_-72.3000
742,33,8,-240000.0,280000.0,46.467999409372425,-71.62857502716693,-71.62857502716693,46.0,-72.3,-72.3,73.3142902714335,46.0000_-72.3000
743,34,8,-220000.0,280000.0,46.47554287817974,-71.36815222964599,-71.36815222964599,46.0,-72.3,-72.3,89.06324173558401,46.0000_-72.3000
744,35,8,-200000.0,280000.0,46.48243148474403,-71.10765339836105,-71.10765339836105,46.0,-72.3,-72.3,106.23446144774891,46.0000_-72.3000
745,36,8,-180000.0,280000.0,46.48866493166695,-70.8470854069352,-70.8470854069352,46.0,-72.3,-72.3,124.23972420111622,46.0000_-72.3000
746,37,8,-160000.0,280000.0,46.494242949730385,-70.58645513997716,-70.58645513997716,46.0,-70.8,-70.8,57.35811964867608,46.0000_-70.8000
747,38,8,-140000.0,280000.0,46.499165297939264,-70.32576949199522,-70.32576949199522,46.0,-70.8,-70.8,66.41119157485682,46.0000_-70.8000
748,39,8,-120000.0,280000.0,46.503431763560194,-70.06503536630724,-70.06503536630724,46.0,-70.8,-70.8,79.543268860052,46.0000_-70.8000
806,9,9,-720000.0,300000.0,46.270217684392826,-77.87211736515887,-77.87211736515887,46.0,-78.3,-78.3,44.60742465891382,46.0000_-78.3000
807,10,9,-700000.0,300000.0,46.29340714864429,-77.61462669629975,-77.61462669629975,46.0,-78.3,-78.3,62.06576940561346,46.0000_-78.3000
808,11,9,-680000.0,300000.0,46.31595469967822,-77.35689850387635,-77.35689850387635,46.0,-78.3,-78.3,80.68862552205199,46.0000_-78.3000
809,12,9,-660000.0,300000.0,46.3378593796653,-77.09893915429362,-77.09893915429362,46.0,-78.3,-78.3,99.82684189811587,46.0000_-78.3000
810,13,9,-640000.0,300000.0,46.359120256865715,-76.84075504941082,-76.84075504941082,46.0,-78.3,-78.3,119.23288218082533,46.0000_-78.3000
811,14,9,-620000.0,300000.0,46.3797364257723,-76.58235262565198,-76.58235262565198,46.0,-76.8,-76.8,45.42711816117907,46.0000_-76.8000
812,15,9,-600000.0,300000.0,46.39970700725044,-76.32373835310354,-76.32373835310354,46.0,-76.8,-76.8,57.61015058361654,46.0000_-76.8000
813,16,9,-580000.0,300000.0,46.41903114867392,-76.06491873459898,-76.06491873459898,46.0,-76.8,-76.8,73.28331733525361,46.0000_-76.8000
814,17,9,-560000.0,300000.0,46.43770802405732,-75.8059003047913,-75.8059003047913,46.0,-76.8,-76.8,90.65454908969126,46.0000_-76.8000
815,18,9,-540000.0,300000.0,46.455736834184336,-75.5466896292132,-75.5466896292132,46.0,-76.8,-76.8,108.91470155988495,46.0000_-76.8000
816,19,9,-520000.0,300000.0,46.47311680673243,-75.28729330332546,-75.28729330332546,46.0,-75.3,-75.3,52.61733777801558,46.0000_-75.3000
817,20,9,-500000.0,300000.0,46.48984719639349,-75.02771795155397,-75.02771795155397,46.0,-75.3,-75.3,58.354402729450285,46.0000_-75.3000
818,21,9,-480000.0,300000.0,46.505927284990534,-74.76797022631546,-74.76797022631546,46.0,-75.3,-75.3,69.55676740244553,46.0000_-75.3000
819,22,9,-460000.0,300000.0,46.5213563815905,-74.50805680703249,-74.50805680703249,46.0,-75.3,-75.3,84.06766530453324,46.0000_-75.3000
820,23,9,-440000.0,300000.0,46.536133822612854,-74.24798439913805,-74.24798439913805,46.0,-75.3,-75.3,100.46384016268594,46.0000_-75.3000
821,24,9,-420000.0,300000.0,46.550258971934184,-73.98775973306986,-73.98775973306986,46.0,-75.3,-75.3,117.96200231620384,46.0000_-75.3000
822,25,9,-400000.0,300000.0,46.56373122098871,-73.72738956325524,-73.72738956325524,46.0,-73.8,-73.8,62.93199732107412,46.0000_-73.8000
823,26,9,-380000.0,300000.0,46.57654998886447,-73.4668806670863,-73.4668806670863,46.0,-73.8,-73.8,69.030376530799,46.0000_-73.8000
824,27,9,-360000.0,300000.0,46.5887147223955,-73.20623984388631,-73.20623984388631,46.0,-73.8,-73.8,79.78909527118125,46.0000_-73.8000
825,28,9,-340000.0,300000.0,46.60022489624956,-72.94547391386749,-72.94547391386749,46.0,-73.8,-73.8,93.61519753980947,46.0000_-73.8000
826,29,9,-320000.0,300000.0,46.61108001301175,-72.68458971708047,-72.68458971708047,46.0,-73.8,-73.8,109.35151549612236,46.0000_-73.8000
827,30,9,-300000.0,300000.0,46.62127960326366,-72.42359411235601,-72.42359411235601,46.0,-73.8,-73.8,126.28613039856245,46.0000_-73.8000
828,31,9,-280000.0,300000.0,46.630823225658304,-72.16249397623935,-72.16249397623935,46.0,-72.3,-72.3,70.93492828935686,46.0000_-72.3000
831,34,9,-220000.0,300000.0,46.65551429474877,-71.3786353881315,-71.3786353881315,46.0,-72.3,-72.3,101.57574212634012,46.0000_-72.3000
832,35,9,-200000.0,300000.0,46.66243019604635,-71.11718620850559,-71.11718620850559,46.0,-72.3,-72.3,116.92942789761993,46.0000_-72.3000
833,36,9,-180000.0,300000.0,46.66868834613466,-70.85566710816249,-70.85566710816249,46.0,-72.3,-72.3,133.50597866150028,46.0000_-72.3000
834,37,9,-160000.0,300000.0,46.67428847341997,-70.59408504719066,-70.59408504719066,46.0,-70.8,-70.8,76.62585537503264,46.0000_-70.8000
835,38,9,-140000.0,300000.0,46.679230334779874,-70.3324469957601,-70.3324469957601,46.0,-70.8,-70.8,83.62150363895532,46.0000_-70.8000
836,39,9,-120000.0,300000.0,46.68351371560238,-70.07075993301248,-70.07075993301248,46.0,-70.8,-70.8,94.39295716986064,46.0000_-70.8000
891,6,10,-780000.0,320000.0,46.37502442766454,-78.67985100289113,-78.67985100289113,46.0,-79.8,-79.8,95.78234275246953,46.0000_-79.8000
892,7,10,-760000.0,320000.0,46.40023203588476,-78.42220477445402,-78.42220477445402,46.0,-79.8,-79.8,114.99724041848893,46.0000_-79.8000
893,8,10,-740000.0,320000.0,46.42479831909561,-78.1642993818098,-78.1642993818098,46.0,-78.3,-78.3,48.3757671873132,46.0000_-78.3000
894,9,10,-720000.0,320000.0,46.44872223319646,-77.9061411435983,-77.9061411435983,46.0,-78.3,-78.3,58.374599741495835,46.0000_-78.3000
895,10,10,-700000.0,320000.0,46.472002759930625,-77.64773641717893,-77.64773641717893,46.0,-78.3,-78.3,72.60360947631574,46.0000_-78.3000
896,11,10,-680000.0,320000.0,46.494638907041605,-77.38909159776811,-77.38909159776811,46.0,-78.3,-78.3,89.05829894863751,46.0000_-78.3000
897,12,10,-660000.0,320000.0,46.51662970842605,-77.13021311756269,-77.13021311756269,46.0,-78.3,-78.3,106.71445272841038,46.0000_-78.3000
898,13,10,-640000.0,320000.0,46.537974224282976,-76.87110744484912,-76.87110744484912,46.0,-78.3,-78.3,125.06459328791976,46.0000_-78.3000
899,14,10,-620000.0,320000.0,46.55867154125941,-76.6117810830994,-76.6117810830994,46.0,-76.8,-76.8,63.78331738127758,46.0000_-76.8000
900,15,10,-600000.0,320000.0,46.578720772592256,-76.35224057005327,-76.35224057005327,46.0,-76.8,-76.8,72.97041556816399,46.0000_-76.8000
901,16,10,-580000.0,320000.0,46.59812105824652,-76.09249247678774,-76.09249247678774,46.0,-76.8,-76.8,85.89242056449758,46.0000_-76.8000
902,17,10,-560000.0,320000.0,46.616871565049614,-75.8325434067735,-75.8325434067735,46.0,-76.8,-76.8,101.12797963063082,46.0000_-76.8000
903,18,10,-540000.0,320000.0,46.63497148682192,-75.57239999491924,-75.57239999491924,46.0,-76.8,-76.8,117.7830049994103,46.0000_-76.8000
904,19,10,-520000.0,320000.0,46.65242004450328,-75.31206890660363,-75.31206890660363,46.0,-76.8,-76.8,135.3347023630923,46.0000_-76.8000
905,20,10,-500000.0,320000.0,46.66921648627565,-75.05155683669564,-75.05155683669564,46.0,-75.3,-75.3,76.81914445216636,46.0000_-75.3000
906,21,10,-480000.0,320000.0,46.6853600876817,-74.79087050856342,-74.79087050856342,46.0,-75.3,-75.3,85.64518362090557,46.0000_-75.3000
907,22,10,-460000.0,320000.0,46.700850151739324,-74.53001667307201,-74.53001667307201,46.0,-75.3,-75.3,97.80378446786169,46.0000_-75.3000
908,23,10,-440000.0,320000.0,46.7156860090521,-74.26900210757056,-74.26900210757056,46.0,-75.3,-75.3,112.21715496796001,46.0000_-75.3000
909,24,10,-420000.0,320000.0,46.729867017915524,-74.00783361486882,-74.00783361486882,46.0,-75.3,-75.3,128.12682419190386,46.0000_-75.3000
910,25,10,-400000.0,320000.0,46.74339256441911,-73.74651802220406,-73.74651802220406,46.0,-73.8,-73.8,82.763367835179,46.0000_-73.8000
911,26,10,-380000.0,320000.0,46.75626206254425,-73.48506218019807,-73.48506218019807,46.0,-73.8,-73.8,87.49416678170171,46.0000_-73.8000
912,27,10,-360000.0,320000.0,46.7684749542577,-73.22347296180509,-73.22347296180509,46.0,-73.8,-73.8,96.21474990106213,46.0000_-73.8000
913,28,10,-340000.0,320000.0,46.780030709600915,-72.96175726125092,-72.96175726125092,46.0,-73.8,-73.8,107.96281475460141,46.0000_-73.8000
914,29,10,-320000.0,320000.0,46.790928826774895,-72.69992199296345,-72.69992199296345,46.0,-73.8,-73.8,121.86610265080365,46.0000_-73.8000
915,30,10,-300000.0,320000.0,46.801168832220704,-72.43797409049542,-72.43797409049542,46.0,-73.8,-73.8,137.27145054893464,46.0000_-73.8000
916,31,10,-280000.0,320000.0,46.810750280695544,-72.17592050543938,-72.17592050543938,46.0,-72.3,-72.3,90.65201464868072,46.0000_-72.3000
917,32,10,-260000.0,320000.0,46.81967275534443,-71.91376820633552,-71.91376820633552,46.0,-72.3,-72.3,95.83289845728169,46.0000_-72.3000
918,33,10,-240000.0,320000.0,46.82793586776728,-71.65152417757272,-71.65152417757272,46.0,-72.3,-72.3,104.62674541533595,46.0000_-72.3000
919,34,10,-220000.0,320000.0,46.83553925808164,-71.38919541828336,-71.38919541828336,46.0,-72.3,-72.3,116.21640716379434,46.0000_-72.3000
921,36,10,-180000.0,320000.0,46.84876557578699,-70.86431177169894,-70.86431177169894,46.0,-72.3,-72.3,144.966937102599,46.0000_-72.3000
922,37,10,-160000.0,320000.0,46.854387926501154,-70.60177094635824,-70.60177094635824,46.0,-70.8,-70.8,96.21081357280968,46.0000_-70.8000
923,38,10,-140000.0,320000.0,46.859349401846465,-70.33917351215177,-70.33917351215177,46.0,-70.8,-70.8,101.87294483798001,46.0000_-70.8000
924,39,10,-120000.0,320000.0,46.86364978530858,-70.07652652515867,-70.07652652515867,46.0,-70.8,-70.8,110.88893554612777,46.0000_-70.8000
979,6,11,-780000.0,340000.0,46.55328385807029,-78.71686633937615,-78.71686633937615,46.0,-79.8,-79.8,103.51021459618464,46.0000_-79.8000
980,7,11,-760000.0,340000.0,46.57859036999068,-78.45830787063092,-78.45830787063092,46.0,-79.8,-79.8,121.5179633694668,46.0000_-79.8000
981,8,11,-740000.0,340000.0,46.60325310518396,-78.19948743526136,-78.19948743526136,46.0,-78.3,-78.3,67.52170270594941,46.0000_-78.3000
982,9,11,-720000.0,340000.0,46.62727101054225,-77.9404114165555,-77.9404114165555,46.0,-78.3,-78.3,75.01792385630286,46.0000_-78.3000
983,10,11,-700000.0,340000.0,46.65064305900964,-77.6810862372133,-77.6810862372133,46.0,-78.3,-78.3,86.56069615711485,46.0000_-78.3000
984,11,11,-680000.0,340000.0,46.67336824974111,-77.42151835846985,-77.42151835846985,46.0,-78.3,-78.3,100.76938872436469,46.0000_-78.3000
985,12,11,-660000.0,340000.0,46.69544560825768,-77.16171427920449,-77.16171427920449,46.0,-78.3,-78.3,116.67444159868128,46.0000_-78.3000
986,13,11,-640000.0,340000.0,46.716874186598154,-76.90168053503528,-76.90168053503528,46.0,-78.3,-78.3,133.67201143941674,46.0000_-78.3000
987,14,11,-620000.0,340000.0,46.737653063467,-76.64142369739973,-76.64142369739973,46.0,-76.8,-76.8,82.92081996865747,46.0000_-76.8000
988,15,11,-600000.0,340000.0,46.75778134437853,-76.38095037262175,-76.38095037262175,46.0,-76.8,-76.8,90.18489789173456,46.0000_-76.8000
989,16,11,-580000.0,340000.0,46.77725816179724,-76.12026720096516,-76.12026720096516,46.0,-76.8,-76.8,100.93298875898832,46.0000_-76.8000
990,17,11,-560000.0,340000.0,46.796082675274384,-75.85938085567437,-75.85938085567437,46.0,-76.8,-76.8,114.18579621388824,46.0000_-76.8000
991,18,11,-540000.0,340000.0,46.814254071580464,-75.598298042002,-75.598298042002,46.0,-76.8,-76.8,129.17496612599456,46.0000_-76.8000
992,19,11,-520000.0,340000.0,46.83177156483389,-75.33702549622436,-75.33702549622436,46.0,-76.8,-76.8,145.36459120074804,46.0000_-76.8000
993,20,11,-500000.0,340000.0,46.848634396625584,-75.07556998464469,-75.07556998464469,46.0,-75.3,-75.3,95.91897010396275,46.0000_-75.3000
994,21,11,-480000.0,340000.0,46.86484183613941,-74.81393830258483,-74.81393830258483,46.0,-75.3,-75.3,103.12801440003406,46.0000_-75.3000
995,22,11,-460000.0,340000.0,46.88039318026865,-74.55213727336535,-74.55213727336535,46.0,-75.3,-75.3,113.43338351193732,46.0000_-75.3000
996,23,11,-440000.0,340000.0,46.89528775372811,-74.29017374727482,-74.29017374727482,46.0,-75.3,-75.3,126.07832451110652,46.0000_-75.3000
997,24,11,-420000.0,340000.0,46.90952490916223,-74.02805460052846,-74.02805460052846,46.0,-75.3,-75.3,140.43246602354483,46.0000_-75.3000
998,25,11,-400000.0,340000.0,46.92310402724869,-73.76578673421642,-73.76578673421642,46.0,-73.8,-73.8,102.67807057558115,46.0000_-73.8000
999,26,11,-380000.0,340000.0,46.93602451679794,-73.5033770732423,-73.5033770732423,46.0,-73.8,-73.8,106.53144897569267,46.0000_-73.8000
1000,27,11,-360000.0,340000.0,46.94828581484826,-73.24083256525236,-73.24083256525236,46.0,-73.8,-73.8,113.8066221725974,46.0000_-73.8000
1001,28,11,-340000.0,340000.0,46.959887386756414,-72.9781601795553,-72.9781601795553,46.0,-73.8,-73.8,123.9024859318233,46.0000_-73.8000
1002,29,11,-320000.0,340000.0,46.970828726283976,-72.71536690603381,-72.71536690603381,46.0,-73.8,-73.8,136.19335229282768,46.0000_-73.8000
1003,30,11,-300000.0,340000.0,46.98110935567915,-72.45245975404762,-72.45245975404762,46.0,-73.8,-73.8,150.14125495524272,46.0000_-73.8000
1004,31,11,-280000.0,340000.0,46.99072882575408,-72.18944575132885,-72.18944575132885,46.0,-72.3,-72.3,110.48870806491524,46.0000_-72.3000
1005,32,11,-260000.0,340000.0,46.99968671595768,-71.92633194286998,-71.92633194286998,46.0,-72.3,-72.3,114.7803990980872,46.0000_-72.3000
1006,33,11,-240000.0,340000.0,47.00798263444387,-71.66312538980486,-71.66312538980486,46.0,-72.3,-72.3,122.22200462067339,46.0000_-72.3000
1007,34,11,-220000.0,340000.0,47.01561621813526,-71.3998331682833,-71.3998331682833,46.0,-72.3,-72.3,132.2831076620026,46.0000_-72.3000
